id,code,display
1694,"39428-8","Extremity artery - left US.doppler"
1695,"69297-0","Extremity artery - right US"
1696,"39439-5","Extremity artery - right US.doppler"
1697,"39449-4","Extremity vein US.doppler"
1698,"39418-9","Extremity vein - bilateral US.doppler"
1699,"42145-3","Extremity vein - left US"
1700,"39429-6","Extremity vein - left US.doppler"
1701,"42144-6","Extremity vein - right US"
1702,"39440-3","Extremity vein - right US.doppler"
1703,"30876-7","Extremity veins MRI angiogram"
1704,"69283-0","Extremity veins - bilateral US.doppler"
1705,"41835-0","Extremity veins - left US"
1706,"41816-0","Extremity veins - right US"
1707,"36794-6","Extremity vessels MRI angiogram"
1708,"43771-5","Extremity vessels US.doppler"
1709,"39495-7","Extremity vessels - bilateral US.doppler"
1710,"69398-6","Extremity vessels Left US.doppler"
1711,"39503-8","Extremity vessels - right US.doppler"
1712,"26224-6","Extremity - bilateral CT"
1713,"26223-8","Extremity - bilateral US"
1714,"26226-1","Extremity - left CT"
1715,"26225-3","Extremity - left US"
1716,"26231-1","Extremity - right CT"
1717,"26230-3","Extremity - right US"
1718,"24853-4","Eye+Orbit - bilateral US"
1719,"35953-9","Face MRI"
1720,"41808-7","Facial bones and Maxilla CT"
1721,"24696-7","Facial bones and Sinuses CT"
1722,"69389-5","Femoral artery and Popliteal artery US"
1723,"69399-4","Femoral vein and Popliteal vein US"
1724,"30871-8","Femoral vessels MRI angiogram"
1725,"38134-3","Femoral vessels US"
1726,"38128-5","Femoral vessels - bilateral US"
1727,"39498-1","Femoral vessels - left US.doppler"
1728,"39504-6","Femoral vessels - right US.doppler"
1729,"35984-4","Femur CT"
1730,"35985-1","Femur X-ray tomograph"
1731,"35986-9","Femur - bilateral X-ray tomograph"
1732,"35987-7","Femur - left CT"
1733,"38037-8","Femur - left US"
1734,"35988-5","Femur - left X-ray tomograph"
1735,"35989-3","Femur - right CT"
1736,"38048-5","Femur - right US"
1737,"38768-8","Femur - right X-ray tomograph"
1738,"24705-6","Finger MRI"
1739,"26238-6","Finger - bilateral MRI"
1740,"26239-4","Finger - left MRI"
1741,"26240-2","Finger - right MRI"
1742,"37221-9","Fistula CT"
1743,"35991-9","Foot CT"
1744,"24707-2","Foot MRI"
1745,"35992-7","Foot X-ray tomograph"
1746,"30872-6","Foot vessels MRI angiogram"
1747,"46362-0","Foot vessels US.doppler"
1748,"35993-5","Foot - bilateral CT"
1749,"26241-0","Foot - bilateral MRI"
1750,"35994-3","Foot - left CT"
1751,"26242-8","Foot - left MRI"
1752,"35995-0","Foot - left X-ray tomograph"
1753,"35996-8","Foot - right CT"
1754,"26243-6","Foot - right MRI"
1755,"37706-9","Foot - right X-ray tomograph"
1756,"35997-6","Forearm CT"
1757,"24710-6","Forearm MRI"
1758,"30873-4","Forearm vessels MRI angiogram"
1759,"35998-4","Forearm - bilateral CT"
1760,"26244-4","Forearm - bilateral MRI"
1761,"35999-2","Forearm - left CT"
1762,"26245-1","Forearm - left MRI"
1763,"36000-8","Forearm - right CT"
1764,"26246-9","Forearm - right MRI"
1765,"24711-4","Gallbladder US"
1766,"36001-6","Gallbladder X-ray tomograph"
1767,"39415-5","Gastrointestine US"
1768,"39416-3","Genitourinary system US"
1769,"37236-7","Great vessel MRI"
1770,"24719-7","Groin US"
1771,"36002-4","Hand CT"
1772,"24720-5","Hand MRI"
1773,"36003-2","Hand X-ray tomograph"
1774,"46382-8","Hand vessels US.doppler"
1775,"36004-0","Hand - bilateral CT"
1776,"26247-7","Hand - bilateral MRI"
1777,"36005-7","Hand - left CT"
1778,"26248-5","Hand - left MRI"
1779,"36006-5","Hand - left X-ray tomograph"
1780,"36007-3","Hand - right CT"
1781,"26249-3","Hand - right MRI"
1782,"37717-6","Hand - right X-ray tomograph"
1783,"24725-4","Head CT"
1784,"24728-8","Head CT cine"
1785,"24731-2","Head US"
1786,"58741-0","Head to thigh PET"
1787,"30858-5","Head veins MRI angiogram"
1788,"30856-9","Head vessels MRI angiogram"
1789,"24733-8","Head vessels US.doppler"
1790,"42304-6","Head vessels and Neck vessels MRI angiogram"
1791,"30880-9","Head vessels and Neck vessels US.doppler"
1792,"30655-5","Head Cistern MRI"
1793,"24746-0","Head Sagittal Sinus MRI"
1794,"58742-8","Head and Neck PET"
1795,"44164-2","Head and Neck US"
1796,"58744-4","Heart CT"
1797,"24748-6","Heart MRI"
1798,"36009-9","Heart MRI angiogram"
1799,"44137-8","Heart PET"
1800,"42148-7","Heart US"
1801,"36014-9","Hip CT"
1802,"36013-1","Hip MRI"
1803,"24760-1","Hip US"
1804,"36012-3","Hip X-ray tomograph"
1805,"36016-4","Hip - bilateral CT"
1806,"36017-2","Hip - bilateral MRI"
1807,"26250-1","Hip - bilateral US"
1808,"36015-6","Hip - bilateral X-ray tomograph"
1809,"36018-0","Hip - left CT"
1810,"36020-6","Hip - left MRI"
1811,"26251-9","Hip - left US"
1812,"36019-8","Hip - left X-ray tomograph"
1813,"36021-4","Hip - right CT"
1814,"36022-2","Hip - right MRI"
1815,"26252-7","Hip - right US"
1816,"37735-8","Hip - right X-ray tomograph"
1817,"43566-9","Hip and Thigh US"
1818,"36024-8","Humerus X-ray tomograph"
1819,"39425-4","Iliac artery US.doppler"
1820,"42147-9","Iliac graft US.doppler"
1821,"39497-3","Iliac vessels US.doppler"
1822,"38129-3","Iliac vessels - bilateral US"
1823,"38137-6","Iliac vessels - left US"
1824,"38141-8","Iliac vessels - right US"
1825,"35958-8","Internal auditory canal CT"
1826,"35956-2","Internal auditory canal MRI"
1827,"24767-6","Internal auditory canal X-ray tomograph"
1828,"26253-5","Internal auditory canal - bilateral X-ray tomograph"
1829,"35957-0","Internal auditory canal - left CT"
1830,"26254-3","Internal auditory canal - left X-ray tomograph"
1831,"38767-0","Internal auditory canal - right CT"
1832,"26255-0","Internal auditory canal - right X-ray tomograph"
1833,"24735-3","Internal auditory canal and Posterior fossa MRI"
1834,"36033-9","Kidney MRI"
1835,"38036-0","Kidney US"
1836,"36032-1","Kidney X-ray tomograph"
1837,"39032-8","Kidney transplant US"
1838,"42477-0","Kidney vessels transplant US.doppler"
1839,"43767-3","Kidney - bilateral CT"
1840,"36034-7","Kidney - bilateral MRI"
1841,"43774-9","Kidney - bilateral US"
1842,"24789-0","Kidney - bilateral X-ray tomograph"
1843,"69402-6","Kidney Bilateral and Bladder US"
1844,"36035-4","Kidney - left MRI"
1845,"38038-6","Kidney - left US"
1846,"69113-9","Kidney - right CT"
1847,"36036-2","Kidney - right MRI"
1848,"38049-3","Kidney - right US"
1849,"36037-0","Knee CT"
1850,"24802-1","Knee MRI"
1851,"36038-8","Knee X-ray tomograph"
1852,"36799-5","Knee vessels MRI angiogram"
1853,"36800-1","Knee vessels - left MRI angiogram"
1854,"36801-9","Knee vessels - right MRI angiogram"
1855,"36040-4","Knee - bilateral CT"
1856,"26256-8","Knee - bilateral MRI"
1857,"36039-6","Knee - bilateral X-ray tomograph"
1858,"36041-2","Knee - left CT"
1859,"26257-6","Knee - left MRI"
1860,"36042-0","Knee - left X-ray tomograph"
1861,"36043-8","Knee - right CT"
1862,"26258-4","Knee - right MRI"
1863,"37760-6","Knee - right X-ray tomograph"
1864,"36045-3","Larynx MRI"
1865,"36044-6","Larynx X-ray tomograph"
1866,"24814-6","Liver CT"
1867,"36046-1","Liver MRI"
1868,"28614-6","Liver US"
1869,"39454-4","Liver transplant US"
1870,"24818-7","Liver and Diaphragm US"
1871,"35971-1","Lower extremity CT"
1872,"30692-8","Lower extremity MRI"
1873,"30709-0","Lower extremity US"
1874,"35972-9","Lower extremity X-ray tomograph"
1875,"48693-6","Lower extremity artery US"
1876,"39434-6","Lower extremity artery US.doppler"
1877,"38130-1","Lower extremity artery - bilateral US"
1878,"39421-3","Lower extremity artery - bilateral US.doppler"
1879,"41834-3","Lower extremity artery - left US"
1880,"39499-9","Lower extremity artery - left US.doppler"
1881,"41815-2","Lower extremity artery - right US"
1882,"39505-3","Lower extremity artery - right US.doppler"
1883,"46363-8","Lower extremity vein US"
1884,"30881-7","Lower extremity vein US.doppler"
1885,"46364-6","Lower extremity vein - bilateral US"
1886,"39420-5","Lower extremity vein - bilateral US.doppler"
1887,"48692-8","Lower extremity vein - left US"
1888,"39432-0","Lower extremity vein - left US.doppler"
1889,"48691-0","Lower extremity vein - right US"
1890,"39443-7","Lower extremity vein - right US.doppler"
1891,"36079-2","Lower extremity veins MRI angiogram"
1892,"69385-3","Lower extremity veins - bilateral US"
1893,"36784-7","Lower extremity veins - left MRI angiogram"
1894,"69392-9","Lower extremity veins - left US"
1895,"36785-4","Lower extremity veins - right MRI angiogram"
1896,"42461-4","Lower extremity vessel graft - left US.doppler"
1897,"42462-2","Lower extremity vessel graft - right US.doppler"
1898,"30874-2","Lower extremity vessels MRI angiogram"
1899,"44174-1","Lower extremity vessels US.doppler"
1900,"35974-5","Lower extremity vessels - bilateral MRI angiogram"
1901,"39422-1","Lower extremity vessels - bilateral US.doppler"
1902,"36795-3","Lower extremity vessels - left MRI angiogram"
1903,"39431-2","Lower extremity vessels - left US.doppler"
1904,"36796-1","Lower extremity vessels - right MRI angiogram"
1905,"39442-9","Lower extremity vessels - right US.doppler"
1906,"35973-7","Lower extremity - bilateral CT"
1907,"35975-2","Lower extremity - bilateral MRI"
1908,"38013-9","Lower extremity - bilateral US"
1909,"24687-6","Lower Extremity Joint MRI"
1910,"26227-9","Lower extremity joint - bilateral MRI"
1911,"26228-7","Lower extremity joint - left MRI"
1912,"26229-5","Lower extremity joint - right MRI"
1913,"35976-0","Lower extremity - left CT"
1914,"35978-6","Lower extremity - left MRI"
1915,"38040-2","Lower extremity - left US"
1916,"35977-8","Lower extremity - left X-ray tomograph"
1917,"35979-4","Lower extremity - right CT"
1918,"35980-2","Lower extremity - right MRI"
1919,"38051-9","Lower extremity - right US"
1920,"37766-3","Lower extremity - right X-ray tomograph"
1921,"36074-3","Lower leg CT"
1922,"24821-1","Lower leg MRI"
1923,"43513-1","Lower leg vessels - left MRI angiogram"
1924,"43556-0","Lower leg vessels - right MRI angiogram"
1925,"42696-5","Lower leg - bilateral MRI"
1926,"36075-0","Lower leg - left MRI"
1927,"36076-8","Lower leg - right MRI"
1928,"30866-8","Lumbar plexus MRI"
1929,"57822-9","Lung PET"
1930,"36047-9","Mandible CT"
1931,"36048-7","Mandible X-ray tomograph"
1932,"38043-6","Mastoid US"
1933,"36776-3","Mastoid X-ray tomograph"
1934,"46298-6","Mastoid - bilateral CT"
1935,"36050-3","Maxilla CT"
1936,"36049-5","Maxilla and Mandible CT"
1937,"37234-2","Mediastinum MRI"
1938,"38044-4","Mediastinum US"
1939,"37233-4","Mediastinum X-ray tomograph"
1940,"69394-5","Mesenteric artery US"
1941,"69211-1","Nasal bones MRI"
1942,"37606-1","Nasal bones X-ray tomograph"
1943,"30860-1","Nasopharynx MRI"
1944,"24835-1","Nasopharynx and Neck CT"
1945,"36051-1","Neck CT"
1946,"24839-3","Neck MRI"
1947,"24842-7","Neck US"
1948,"36788-8","Neck veins MRI angiogram"
1949,"36085-9","Neck vessels MRI angiogram"
1950,"44175-8","Neck vessels US.doppler"
1951,"30857-7","Nerves cranial MRI"
1952,"41807-9","Orbit CT"
1953,"36777-1","Orbit MRI"
1954,"36802-7","Orbit vessels MRI angiogram"
1955,"24848-4","Orbit - bilateral CT"
1956,"37611-1","Orbit - bilateral X-ray tomograph"
1957,"38836-3","Orbit - left MRI"
1958,"36778-9","Orbit - right MRI"
1959,"42303-8","Orbit and Face MRI"
1960,"43530-5","Orbit and Face and Neck MRI"
1961,"43455-5","Oropharynx MRI"
1962,"39502-0","Ovarian vessels US.doppler"
1963,"36779-7","Ovary MRI"
1964,"69390-3","Ovary US"
1965,"43506-5","Ovary - bilateral MRI"
1966,"24857-5","Pancreas CT"
1967,"36052-9","Pancreas MRI"
1968,"24859-1","Pancreas US"
1969,"39509-5","Pancreas transplant US"
1970,"36053-7","Parathyroid MRI"
1971,"38045-1","Parathyroid US"
1972,"37223-5","Parotid gland CT"
1973,"37224-3","Parotid gland MRI"
1974,"38138-4","Parotid gland US"
1975,"24865-8","Pelvis CT"
1976,"24867-4","Pelvis MRI"
1977,"24869-0","Pelvis US"
1978,"37632-7","Pelvis X-ray tomograph"
1979,"36789-6","Pelvis veins MRI angiogram"
1980,"30867-6","Pelvis vessels MRI angiogram"
1981,"24870-8","Pelvis vessels US.doppler"
1982,"24872-4","Pelvis and Hip MRI"
1983,"26259-2","Pelvis and Hip - bilateral MRI"
1984,"26260-0","Pelvis and Hip - left MRI"
1985,"26261-8","Pelvis and Hip - right MRI"
1986,"38140-0","Penis US"
1987,"38139-2","Penis vessels US"
1988,"24877-3","Petrous bone CT"
1989,"36932-2","Pituitary and Sella turcica CT"
1990,"24880-7","Pituitary and Sella turcica MRI"
1991,"24881-5","Popliteal space US"
1992,"26262-6","Popliteal space - bilateral US"
1993,"26263-4","Popliteal space - left US"
1994,"26264-2","Popliteal space - right US"
1995,"36077-6","Portal vein MRI angiogram"
1996,"69284-8","Portal vein and Hepatic vein US.doppler"
1997,"36055-2","Posterior fossa CT"
1998,"36056-0","Posterior fossa MRI"
1999,"36057-8","Prostate CT"
2000,"30675-3","Prostate MRI"
2001,"24884-9","Prostate US"
2002,"43445-6","Pulmonary system CT"
2003,"43454-8","Pulmonary system MRI"
2004,"36803-5","Pulmonary vessels MRI angiogram"
2005,"24892-2","Rectum US"
2006,"69294-7","Renal artery US"
2007,"39435-3","Renal artery US.doppler"
2008,"36078-4","Renal vein MRI angiogram"
2009,"30868-4","Renal vessels MRI angiogram"
2010,"69295-4","Renal vessels US"
2011,"39426-2","Renal vessels US.doppler"
2012,"36804-3","Renal vessels - bilateral MRI angiogram"
2013,"39419-7","Renal vessels - bilateral US.doppler"
2014,"30619-1","Sacroiliac Joint CT"
2015,"36031-3","Sacroiliac Joint MRI"
2016,"36058-6","Sacrum CT"
2017,"36059-4","Sacrum MRI"
2018,"38053-5","Sacrum US"
2019,"37653-3","Sacrum X-ray tomograph"
2020,"69116-2","Sacrum and Coccyx CT"
2021,"36060-2","Sacrum and Coccyx MRI"
2022,"36933-0","Salivary gland MRI"
2023,"69298-8","Salivary gland US"
2024,"69117-0","Scapula CT"
2025,"36061-0","Scapula MRI"
2026,"36073-5","Scrotum and Testicle MRI"
2027,"25002-7","Scrotum and Testicle US"
2028,"48742-1","Scrotum and Testicle US.doppler"
2029,"26271-7","Scrotum and Testicle - bilateral US"
2030,"26272-5","Scrotum and Testicle - left US"
2031,"26273-3","Scrotum and Testicle - right US"
2032,"42437-4","Sella turcica X-ray tomograph"
2033,"36062-8","Shoulder CT"
2034,"24905-2","Shoulder MRI"
2035,"24907-8","Shoulder US"
2036,"37850-5","Shoulder X-ray tomograph"
2037,"36805-0","Shoulder vessels MRI angiogram"
2038,"36806-8","Shoulder vessels - left MRI angiogram"
2039,"36807-6","Shoulder vessels - right MRI angiogram"
2040,"36063-6","Shoulder - bilateral CT"
2041,"26266-7","Shoulder - bilateral MRI"
2042,"26265-9","Shoulder - bilateral US"
2043,"36064-4","Shoulder - left CT"
2044,"26268-3","Shoulder - left MRI"
2045,"26267-5","Shoulder - left US"
2046,"36065-1","Shoulder - left X-ray tomograph"
2047,"36066-9","Shoulder - right CT"
2048,"26270-9","Shoulder - right MRI"
2049,"26269-1","Shoulder - right US"
2050,"37811-7","Shoulder - right X-ray tomograph"
2051,"30588-8","Sinuses CT"
2052,"24914-4","Sinuses MRI"
2053,"37866-1","Sinuses X-ray tomograph"
2054,"37874-5","Skull X-ray tomograph"
2055,"37495-9","Skull.base CT"
2056,"28566-8","Spine CT"
2057,"36067-7","Spine MRI"
2058,"24926-8","Spine US"
2059,"37497-5","Spine vessels MRI angiogram"
2060,"24932-6","Spine Cervical CT"
2061,"24935-9","Spine Cervical MRI"
2062,"70926-1","Spine Cervical US"
2063,"36068-5","Spine Cervical X-ray tomograph"
2064,"43457-1","Spine Cervical and Spine Thoracic MRI"
2065,"42698-1","Spine Cervical and Thoracic and Lumbar MRI"
2066,"24963-1","Spine Lumbar CT"
2067,"24968-0","Spine Lumbar MRI"
2068,"69393-7","Spine Lumbar US"
